ensembl_gene_id	entrezgene_id	external_gene_name
ENSG00000272396	NA	
ENSG00000273111	147719	LYPD4
ENSG00000273777	125931	CEACAM20
ENSG00000275132	NA	RN7SL663P
ENSG00000275395	8857	FCGBP
ENSG00000275547	NA	
ENSG00000275652	102465477	MIR6796
ENSG00000275726	102464836	MIR6088
ENSG00000276071	NA	
ENSG00000276445	NA	
ENSG00000276846	NA	
ENSG00000276926	102465478	MIR6797
ENSG00000277136	NA	Metazoa_SRP
ENSG00000277453	NA	
ENSG00000277510	NA	Metazoa_SRP
ENSG00000277533	102465875	MIR8077
ENSG00000277744	NA	
ENSG00000277759	102465974	MIR6719
ENSG00000277806	NA	
ENSG00000278239	NA	
ENSG00000278318	7772	ZNF229
ENSG00000278492	NA	
ENSG00000278813	NA	
ENSG00000278917	NA	
ENSG00000279095	NA	
ENSG00000279103	NA	
ENSG00000279966	NA	
ENSG00000279971	NA	
ENSG00000280061	NA	
ENSG00000280079	NA	
ENSG00000280106	NA	
ENSG00000280171	NA	
ENSG00000280194	NA	
ENSG00000280282	NA	
ENSG00000281468	NA	
ENSG00000282732	NA	
ENSG00000018869	147948	ZNF582
ENSG00000022556	55655	NLRP2
ENSG00000063241	79763	ISOC2
ENSG00000063244	11338	U2AF2
ENSG00000063245	29924	EPN1
ENSG00000080031	5794	PTPRH
ENSG00000083807	10998	SLC27A5
ENSG00000083812	25799	ZNF324
ENSG00000083814	79891	ZNF671
ENSG00000083817	55659	ZNF416
ENSG00000083828	54807	ZNF586
ENSG00000083838	55663	ZNF446
ENSG00000083844	9422	ZNF264
ENSG00000083845	6193	RPS5
ENSG00000088038	4849	CNOT3
ENSG00000088053	51206	GP6
ENSG00000088782	140850	DEFB127
ENSG00000088832	2280	FKBP1A
ENSG00000088833	55968	NSFL1C
ENSG00000090971	57106	NAT14
ENSG00000095752	3589	IL11
ENSG00000099326	7593	MZF1
ENSG00000101255	57761	TRIB3
ENSG00000101266	1457	CSNK2A1
ENSG00000101276	113278	SLC52A3
ENSG00000101278	NA	RPS10P5
ENSG00000101280	51378	ANGPT4
ENSG00000101282	343637	RSPO4
ENSG00000101298	9751	SNPH
ENSG00000104970	NA	KIR3DX1
ENSG00000104972	10859	LILRB1
ENSG00000104974	11024	LILRA1
ENSG00000105048	7138	TNNT1
ENSG00000105063	22870	PPP6R1
ENSG00000105136	79744	ZNF419
ENSG00000105146	6795	AURKC
ENSG00000105605	59284	CACNG7
ENSG00000105609	10990	LILRB5
ENSG00000105617	79165	LENG1
ENSG00000105618	26121	PRPF31
ENSG00000105619	29844	TFPT
ENSG00000108106	27338	UBE2S
ENSG00000108107	6158	RPL28
ENSG00000119574	84878	ZBTB45
ENSG00000121406	256051	ZNF549
ENSG00000121410	1	A1BG
ENSG00000121413	65982	ZSCAN18
ENSG00000121417	10520	ZNF211
ENSG00000125498	3802	KIR2DL1
ENSG00000125503	54776	PPP1R12C
ENSG00000125505	79143	MBOAT7
ENSG00000125775	27111	SDCBP2
ENSG00000125788	81623	DEFB126
ENSG00000125818	9491	PSMF1
ENSG00000125826	10616	RBCK1
ENSG00000125841	80023	NRSN2
ENSG00000125875	128637	TBC1D20
ENSG00000125878	6939	TCF15
ENSG00000125895	55321	TMEM74B
ENSG00000125898	83541	FAM110A
ENSG00000125900	128646	SIRPD
ENSG00000125903	140881	DEFB129
ENSG00000126583	5582	PRKCG
ENSG00000127903	90485	ZNF835
ENSG00000129990	6861	SYT5
ENSG00000129991	7137	TNNI3
ENSG00000130433	59285	CACNG6
ENSG00000130724	27243	CHMP2A
ENSG00000130725	9040	UBE2M
ENSG00000130726	10155	TRIM28
ENSG00000130844	55422	ZNF331
ENSG00000131037	54869	EPS8L1
ENSG00000131042	10288	LILRB2
ENSG00000131845	57343	ZNF304
ENSG00000131848	79149	ZSCAN5A
ENSG00000131849	7691	ZNF132
ENSG00000131864	57663	USP29
ENSG00000133247	84787	KMT5C
ENSG00000133265	23640	HSPBP1
ENSG00000141946	114026	ZIM3
ENSG00000142396	NA	ERVK3-1
ENSG00000142405	91662	NLRP12
ENSG00000142408	59283	CACNG8
ENSG00000142409	126208	ZNF787
ENSG00000152433	284306	ZNF547
ENSG00000152439	374928	ZNF773
ENSG00000152443	284309	ZNF776
ENSG00000152454	10172	ZNF256
ENSG00000152467	284312	ZSCAN1
ENSG00000152475	116412	ZNF837
ENSG00000160336	388561	ZNF761
ENSG00000160336	110116772	ZNF761
ENSG00000160439	112724	RDH13
ENSG00000160469	84446	BRSK1
ENSG00000160471	125965	COX6B2
ENSG00000160472	147744	TMEM190
ENSG00000160505	147945	NLRP4
ENSG00000166704	80095	ZNF606
ENSG00000166770	NA	ZNF667-AS1
ENSG00000167608	147798	TMC4
ENSG00000167613	3903	LAIR1
ENSG00000167614	57348	TTYH1
ENSG00000167615	114823	LENG8
ENSG00000167617	148170	CDC42EP5
ENSG00000167618	3904	LAIR2
ENSG00000167633	3811	KIR3DL1
ENSG00000167634	199713	NLRP7
ENSG00000167646	352909	DNAAF3
ENSG00000167685	55311	ZNF444
ENSG00000170858	79166	LILRP2
ENSG00000170889	6203	RPS9
ENSG00000170892	79042	TSEN34
ENSG00000170906	4696	NDUFA3
ENSG00000170909	126014	OSCAR
ENSG00000171425	51545	ZNF581
ENSG00000171443	147807	ZNF524
ENSG00000171487	126206	NLRP5
ENSG00000171574	201514	ZNF584
ENSG00000171606	10782	ZNF274
ENSG00000171649	284307	ZIK1
ENSG00000173480	147687	ZNF417
ENSG00000173572	126204	NLRP13
ENSG00000173581	29903	CCDC106
ENSG00000174586	162968	ZNF497
ENSG00000176293	7694	ZNF135
ENSG00000176593	100128398	
ENSG00000177025	147685	C19orf18
ENSG00000177732	6666	SOX12
ENSG00000178201	57191	VN1R1
ENSG00000178229	125919	ZNF543
ENSG00000178591	245938	DEFB125
ENSG00000178935	79818	ZNF552
ENSG00000179709	126205	NLRP8
ENSG00000179820	91663	MYADM
ENSG00000179873	204801	NLRP11
ENSG00000179909	7710	ZNF154
ENSG00000179922	147808	ZNF784
ENSG00000179943	84922	FIZ1
ENSG00000179954	284297	SSC5D
ENSG00000180043	284418	FAM71E2
ENSG00000180061	284417	TMEM150B
ENSG00000180089	255043	TMEM86B
ENSG00000180532	201516	ZSCAN4
ENSG00000181894	79673	ZNF329
ENSG00000182318	342945	ZSCAN22
ENSG00000183647	348327	ZNF530
ENSG00000185792	338321	NLRP9
ENSG00000185982	245939	DEFB128
ENSG00000186152	NA	LILRP1
ENSG00000186230	388567	ZNF749
ENSG00000186272	7565	ZNF17
ENSG00000186431	2204	FCAR
ENSG00000186458	400830	DEFB132
ENSG00000186818	11006	LILRB4
ENSG00000187116	353514	LILRA5
ENSG00000187550	646643	SBK2
ENSG00000187902	729956	SHISA7
ENSG00000188785	147694	ZNF548
ENSG00000189013	3805	KIR2DL4
ENSG00000189068	284415	VSTM1
ENSG00000189430	9437	NCR1
ENSG00000196209	284759	SIRPB2
ENSG00000196263	57573	ZNF471
ENSG00000196417	91661	ZNF765
ENSG00000196476	140680	C20orf96
ENSG00000196724	147686	ZNF418
ENSG00000196867	140612	ZFP28
ENSG00000197016	388566	ZNF470
ENSG00000197128	400720	ZNF772
ENSG00000197213	342933	ZSCAN5B
ENSG00000197483	89887	ZNF628
ENSG00000197487	85569	GALP
ENSG00000197714	10794	ZNF460
ENSG00000197951	58491	ZNF71
ENSG00000198046	63934	ZNF667
ENSG00000198131	27300	ZNF544
ENSG00000198300	5178	PEG3
ENSG00000198346	126017	ZNF813
ENSG00000198440	147949	ZNF583
ENSG00000198466	84914	ZNF587
ENSG00000199031	442916	MIR371A
ENSG00000199095	442917	MIR372
ENSG00000199143	442918	MIR373
ENSG00000199308	NA	RNU6-222P
ENSG00000200393	NA	RNU6-698P
ENSG00000200646	NA	Y_RNA
ENSG00000204514	730051	ZNF814
ENSG00000204519	90233	ZNF551
ENSG00000204524	390980	ZNF805
ENSG00000204532	649137	ZSCAN5C
ENSG00000204577	11025	LILRB3
ENSG00000204577	102725035	LILRB3
ENSG00000204577	107987425	LILRB3
ENSG00000204577	107987462	LILRB3
ENSG00000204595	503834	DPRX
ENSG00000206797	NA	Y_RNA
ENSG00000207549	574481	MIR521-2
ENSG00000207580	574468	MIR526B
ENSG00000207594	574467	MIR520A
ENSG00000207599	574461	MIR520E
ENSG00000207615	574465	MIR515-2
ENSG00000207616	574462	MIR515-1
ENSG00000207620	574499	MIR516A2
ENSG00000207629	574475	MIR526A1
ENSG00000207634	574494	MIR521-1
ENSG00000207644	574459	MIR512-2
ENSG00000207645	574458	MIR512-1
ENSG00000207699	574491	MIR518A2
ENSG00000207706	574472	MIR518F
ENSG00000207711	574470	MIR525
ENSG00000207722	574473	MIR520B
ENSG00000207734	574479	MIR517A
ENSG00000207735	574482	MIR520D
ENSG00000207738	574476	MIR520C
ENSG00000207767	574498	MIR516A1
ENSG00000207788	574466	MIR519C
ENSG00000207799	574484	MIR520G
ENSG00000207803	574488	MIR518A1
ENSG00000207810	574463	MIR519E
ENSG00000207825	574469	MIR519B
ENSG00000207837	574483	MIR517B
ENSG00000207838	574492	MIR517C
ENSG00000207861	574493	MIR520H
ENSG00000207862	574474	MIR518B
ENSG00000207869	574460	MIR498
ENSG00000207925	574485	MIR516B2
ENSG00000207946	574490	MIR516B1
ENSG00000207979	574497	MIR527
ENSG00000207981	574480	MIR519D
ENSG00000207987	574487	MIR518E
ENSG00000207992	574496	MIR519A1
ENSG00000211532	574486	MIR526A2
ENSG00000212314	NA	RNU6-1307P
ENSG00000213013	NA	RPS15AP36
ENSG00000213014	NA	VN2R17P
ENSG00000213015	51157	ZNF580
ENSG00000213016	NA	
ENSG00000213753	65996	CENPBD1P1
ENSG00000213762	7693	ZNF134
ENSG00000213777	NA	
ENSG00000213801	399669	ZNF321P
ENSG00000213822	729767	CEACAM18
ENSG00000215388	NA	ACTG1P3
ENSG00000215397	85508	SCRT2
ENSG00000215595	400831	C20orf202
ENSG00000215765	NA	
ENSG00000218891	163033	ZNF579
ENSG00000220988	NA	SNORD88C
ENSG00000221017	100302255	MIR1323
ENSG00000221125	NA	U3
ENSG00000221241	692202	SNORD88A
ENSG00000221381	NA	SNORD88B
ENSG00000221421	100302265	MIR1283-1
ENSG00000221548	100302205	MIR1283-2
ENSG00000221803	692091	SNORD23
ENSG00000221874	100529240	ZNF816-ZNF321P
ENSG00000221916	55150	C19orf73
ENSG00000221923	400713	ZNF880
ENSG00000221957	3809	KIR2DS4
ENSG00000222524	NA	RN7SKP109
ENSG00000222614	NA	Y_RNA
ENSG00000223060	NA	Y_RNA
ENSG00000223638	342931	RFPL4A
ENSG00000223660	NA	
ENSG00000224420	199800	ADM5
ENSG00000224579	NA	
ENSG00000224730	NA	LILRB1-AS1
ENSG00000225370	NA	
ENSG00000225377	100507459	NRSN2-AS1
ENSG00000225950	4909	NTF4
ENSG00000226696	104355426	LENG8-AS1
ENSG00000227407	NA	
ENSG00000228323	NA	MYADM-AS1
ENSG00000228567	317703	VN1R4
ENSG00000228674	NA	PPIAP59
ENSG00000228790	NA	
ENSG00000229000	NA	SEPTIN7P8
ENSG00000229292	729974	RFPL4AL1
ENSG00000229728	NA	
ENSG00000230510	100506012	PPP5D1
ENSG00000231274	100130827	SBK3
ENSG00000232098	NA	
ENSG00000232220	NA	
ENSG00000232871	653677	SEC1P
ENSG00000233493	388564	TMEM238
ENSG00000234436	NA	
ENSG00000234684	100507495	SDCBP2-AS1
ENSG00000235034	342918	C19orf81
ENSG00000235081	NA	
ENSG00000235181	NA	
ENSG00000235191	100874085	NUCB1-AS1
ENSG00000235555	NA	SUMO1P4
ENSG00000235681	NA	
ENSG00000235974	NA	VN2R19P
ENSG00000237017	NA	
ENSG00000237323	NA	
ENSG00000237452	388553	MEIOSIN
ENSG00000237589	NA	HMGN1P32
ENSG00000237955	NA	
ENSG00000238094	NA	
ENSG00000238150	NA	
ENSG00000239137	NA	
ENSG00000239912	NA	RPL39P36
ENSG00000239961	23547	LILRA4
ENSG00000239998	11027	LILRA2
ENSG00000241226	NA	RN7SL836P
ENSG00000242255	NA	RPL39P34
ENSG00000242779	79986	ZNF702P
ENSG00000243469	NA	RPL7P51
ENSG00000243560	NA	RN7SL364P
ENSG00000243680	NA	RPL37P23
ENSG00000243829	NA	
ENSG00000244071	NA	RPL9P33
ENSG00000245598	100506068	DACT3-AS1
ENSG00000249210	NA	GAPDHP38
ENSG00000254415	100049587	SIGLEC14
ENSG00000254521	89858	SIGLEC12
ENSG00000254760	NA	
ENSG00000255441	NA	SIGLEC10-AS1
ENSG00000255875	NA	PABPN1P2
ENSG00000256087	9668	ZNF432
ENSG00000256683	59348	ZNF350
ENSG00000257704	255783	INAFM1
ENSG00000258405	147660	ZNF578
ENSG00000259009	NA	TPRX2P
ENSG00000259108	NA	LINC01595
ENSG00000259339	NA	TGIF1P1
ENSG00000259605	NA	
ENSG00000260160	NA	
ENSG00000260366	NA	
ENSG00000261341	105372440	
ENSG00000261949	100507003	GFY
ENSG00000262874	147646	C19orf84
ENSG00000265134	100422899	MIR3190
ENSG00000265407	100422979	MIR4324
ENSG00000265675	NA	RN7SL708P
ENSG00000265954	100616313	MIR4749
ENSG00000267019	NA	NTF6A
ENSG00000267099	NA	NTF6G
ENSG00000267335	NA	
ENSG00000267395	109729182	DM1-AS
ENSG00000267631	114335	CGB1
ENSG00000267685	NA	NTF6B
ENSG00000267757	100287177	EML2-AS1
ENSG00000267808	NA	
ENSG00000267809	NA	NDUFV2P1
ENSG00000267815	NA	
ENSG00000267827	NA	
ENSG00000267879	NA	
ENSG00000267890	NA	
ENSG00000267895	NA	
ENSG00000267898	NA	
ENSG00000267905	NA	VSIG10L-AS1
ENSG00000267922	NA	
ENSG00000267927	NA	
ENSG00000267943	NA	
ENSG00000267968	NA	
ENSG00000267984	NA	
ENSG00000267990	NA	
ENSG00000268001	100505812	CARD8-AS1
ENSG00000268006	100506033	PTOV1-AS1
ENSG00000268015	NA	
ENSG00000268047	NA	
ENSG00000268053	NA	
ENSG00000268061	100505681	NAPA-AS1
ENSG00000268093	NA	
ENSG00000268095	101928571	ZNF649-AS1
ENSG00000268108	NA	
ENSG00000268144	NA	NIFKP6
ENSG00000268157	NA	
ENSG00000268186	NA	ZNF114-AS1
ENSG00000268231	NA	
ENSG00000268238	NA	IGFL1P2
ENSG00000268267	NA	SIGLEC29P
ENSG00000268282	NA	
ENSG00000268287	NA	
ENSG00000268316	NA	
ENSG00000268318	NA	LINC01872
ENSG00000268336	NA	SIGLEC20P
ENSG00000268375	NA	
ENSG00000268390	NA	
ENSG00000268401	NA	
ENSG00000268434	NA	
ENSG00000268458	NA	
ENSG00000268460	93429	
ENSG00000268465	NA	
ENSG00000268500	8778	SIGLEC5
ENSG00000268518	NA	
ENSG00000268520	NA	
ENSG00000268530	NA	
ENSG00000268581	NA	SIGLEC18P
ENSG00000268583	NA	
ENSG00000268595	NA	
ENSG00000268621	645553	IGFL2-AS1
ENSG00000268636	NA	
ENSG00000268652	NA	
ENSG00000268655	101059948	
ENSG00000268669	NA	
ENSG00000268677	NA	
ENSG00000268681	NA	COX6CP7
ENSG00000268686	101928295	
ENSG00000268711	NA	
ENSG00000268739	NA	
ENSG00000268746	NA	
ENSG00000268777	NA	
ENSG00000268810	NA	
ENSG00000268839	NA	
ENSG00000268842	NA	
ENSG00000268849	NA	SIGLEC22P
ENSG00000268854	NA	
ENSG00000268879	NA	IGFL1P1
ENSG00000268886	NA	
ENSG00000268889	NA	
ENSG00000268906	NA	
ENSG00000268957	NA	
ENSG00000268964	100271846	ERVV-2
ENSG00000268970	NA	
ENSG00000269001	NA	
ENSG00000269009	NA	SLC6A21P
ENSG00000269014	NA	
ENSG00000269021	NA	SIGLEC24P
ENSG00000269072	101928517	
ENSG00000269082	NA	
ENSG00000269091	NA	
ENSG00000269102	NA	
ENSG00000269118	NA	FAM90A28P
ENSG00000269124	NA	
ENSG00000269130	NA	
ENSG00000269148	NA	
ENSG00000269151	NA	
ENSG00000269179	NA	
ENSG00000269181	NA	
ENSG00000269194	NA	
ENSG00000269235	101669766	ZNF350-AS1
ENSG00000269253	NA	SIGLEC21P
ENSG00000269288	NA	
ENSG00000269292	NA	
ENSG00000269321	NA	
ENSG00000269349	NA	
ENSG00000269352	NA	PTOV1-AS2
ENSG00000269388	NA	
ENSG00000269392	NA	
ENSG00000269403	NA	
ENSG00000269404	6689	SPIB
ENSG00000269420	106144526	PLA2G4C-AS1
ENSG00000269469	NA	
ENSG00000269483	NA	
ENSG00000269487	NA	
ENSG00000269495	NA	
ENSG00000269526	147664	ERVV-1
ENSG00000269534	NA	
ENSG00000269535	NA	
ENSG00000269540	NA	
ENSG00000269565	NA	GPR32P1
ENSG00000269576	NA	HNRNPMP2
ENSG00000269580	NA	SIGLEC27P
ENSG00000269637	NA	RPL12P41
ENSG00000269646	NA	
ENSG00000269656	106144593	NOP53-AS1
ENSG00000269681	NA	
ENSG00000269706	NA	
ENSG00000269729	NA	
ENSG00000269741	NA	
ENSG00000269745	NA	
ENSG00000269758	NA	
ENSG00000269776	NA	DPPA5P1
ENSG00000269806	NA	BICRA-AS1
ENSG00000269825	NA	
ENSG00000269834	NA	ZNF528-AS1
ENSG00000269959	102238594	SPACA6P-AS
ENSG00000270248	NA	
ENSG00000271150	NA	
ENSG00000273189	NA	
ENSG00000273837	NA	
ENSG00000273898	102466738	MIR6798
ENSG00000274306	100847074	MIR5088
ENSG00000274380	102466984	MIR6801
ENSG00000275055	NA	
ENSG00000275719	NA	
ENSG00000275862	NA	
ENSG00000276002	NA	Metazoa_SRP
ENSG00000276270	102465479	MIR6799
ENSG00000276588	NA	RN7SL322P
ENSG00000276729	NA	Metazoa_SRP
ENSG00000277383	NA	
ENSG00000277531	110806277	PNMA8C
ENSG00000277562	NA	
ENSG00000277748	NA	
ENSG00000277977	NA	
ENSG00000278543	NA	
ENSG00000278617	102465873	MIR8074
ENSG00000279108	NA	
ENSG00000279504	NA	
ENSG00000279539	NA	
ENSG00000279759	NA	
ENSG00000279936	NA	
ENSG00000280014	NA	
ENSG00000280023	NA	
ENSG00000280087	NA	
ENSG00000282943	NA	
ENSG00000282951	NA	
ENSG00000077984	8530	CST7
ENSG00000088766	54675	CRLS1
ENSG00000088812	8455	ATRN
ENSG00000088826	54498	SMOX
ENSG00000088827	6614	SIGLEC1
ENSG00000088836	83959	SLC4A11
ENSG00000088854	25943	C20orf194
ENSG00000088876	79175	ZNF343
ENSG00000088881	57593	EBF4
ENSG00000088882	56265	CPXM1
ENSG00000088888	57506	MAVS
ENSG00000088899	9762	LZTS3
ENSG00000088930	22803	XRN2
ENSG00000088970	55857	KIZ
ENSG00000089006	27131	SNX5
ENSG00000089012	55423	SIRPG
ENSG00000089048	51575	ESF1
ENSG00000089050	10741	RBBP9
ENSG00000089057	9962	SLC23A2
ENSG00000089063	29058	TMEM230
ENSG00000089091	55184	DZANK1
ENSG00000089101	26074	CFAP61
ENSG00000089123	55617	TASP1
ENSG00000089177	55614	KIF16B
ENSG00000089195	51605	TRMT6
ENSG00000089199	1114	CHGB
ENSG00000100987	30813	VSX1
ENSG00000100994	5834	PYGB
ENSG00000100997	26090	ABHD12
ENSG00000101003	9837	GINS1
ENSG00000101004	22981	NINL
ENSG00000101200	551	AVP
ENSG00000101220	54976	C20orf27
ENSG00000101222	25876	SPEF1
ENSG00000101224	994	CDC25B
ENSG00000101230	140862	ISM1
ENSG00000101236	11237	RNF24
ENSG00000101247	79133	NDUFAF5
ENSG00000101251	80343	SEL1L2
ENSG00000101265	9770	RASSF2
ENSG00000101290	8760	CDS2
ENSG00000101292	128674	PROKR2
ENSG00000101307	10326	SIRPB1
ENSG00000101310	10483	SEC23B
ENSG00000101311	55612	FERMT1
ENSG00000101323	54363	HAO1
ENSG00000101327	5173	PDYN
ENSG00000101333	5332	PLCB4
ENSG00000101343	51340	CRNKL1
ENSG00000101349	57144	PAK5
ENSG00000101361	10528	NOP56
ENSG00000101365	3420	IDH3B
ENSG00000101384	182	JAG1
ENSG00000101405	5020	OXT
ENSG00000101435	128821	CST9L
ENSG00000101439	1471	CST3
ENSG00000101441	1472	CST4
ENSG00000101463	79953	SYNDIG1
ENSG00000101474	57136	APMAP
ENSG00000125772	56261	GPCPD1
ENSG00000125779	80025	PANK2
ENSG00000125780	7053	TGM3
ENSG00000125787	2797	GNRH2
ENSG00000125798	3170	FOXA2
ENSG00000125804	284800	FAM182A
ENSG00000125810	22918	CD93
ENSG00000125812	64412	GZF1
ENSG00000125813	5075	PAX1
ENSG00000125814	63908	NAPB
ENSG00000125815	10047	CST8
ENSG00000125816	644524	NKX2-4
ENSG00000125817	1059	CENPB
ENSG00000125820	4821	NKX2-2
ENSG00000125821	92675	DTD1
ENSG00000125823	128817	CSTL1
ENSG00000125827	56255	TMX4
ENSG00000125831	140880	CST11
ENSG00000125834	140901	STK35
ENSG00000125835	6628	SNRPB
ENSG00000125843	55317	AP5S1
ENSG00000125844	6238	RRBP1
ENSG00000125845	650	BMP2
ENSG00000125846	7692	ZNF133
ENSG00000125848	23767	FLRT3
ENSG00000125850	58495	OVOL2
ENSG00000125851	5126	PCSK2
ENSG00000125861	64096	GFRA4
ENSG00000125863	8195	MKKS
ENSG00000125864	631	BFSP1
ENSG00000125868	11034	DSTN
ENSG00000125869	24141	LAMP5
ENSG00000125870	6629	SNRPB2
ENSG00000125871	92667	MGME1
ENSG00000125872	164312	LRRN4
ENSG00000125877	3704	ITPA
ENSG00000125879	56914	OTOR
ENSG00000125885	84515	MCM8
ENSG00000125888	140836	BANF2
ENSG00000125899	NA	LINC02871
ENSG00000125901	64949	MRPS26
ENSG00000130684	26152	ZNF337
ENSG00000132622	116835	HSPA12B
ENSG00000132623	63926	ANKEF1
ENSG00000132631	140856	SCP2D1
ENSG00000132635	64773	PCED1A
ENSG00000132639	6616	SNAP25
ENSG00000132640	22903	BTBD3
ENSG00000132646	5111	PCNA
ENSG00000132661	29107	NXT1
ENSG00000132664	10621	POLR3F
ENSG00000132669	54453	RIN2
ENSG00000132670	5786	PTPRA
ENSG00000132671	6754	SSTR4
ENSG00000149346	128710	SLX4IP
ENSG00000149435	92086	GGTLC1
ENSG00000149443	NA	SCP2D1-AS1
ENSG00000149451	80332	ADAM33
ENSG00000149474	57325	KAT14
ENSG00000149488	117532	TMC2
ENSG00000154930	84532	ACSS1
ENSG00000166948	343641	TGM6
ENSG00000167390	NA	POM121L3P
ENSG00000170191	140838	NANP
ENSG00000170367	1473	CST5
ENSG00000170369	1470	CST2
ENSG00000170373	1469	CST1
ENSG00000171864	23627	PRND
ENSG00000171867	5621	PRNP
ENSG00000171873	146	ADRA1D
ENSG00000171984	149840	SHLD1
ENSG00000172264	140733	MACROD2
ENSG00000172296	55304	SPTLC3
ENSG00000173335	128822	CST9
ENSG00000173404	3642	INSM1
ENSG00000173418	51126	NAA20
ENSG00000175170	NA	FAM182B
ENSG00000178726	7056	THBD
ENSG00000179447	100130264	SLC24A3-AS1
ENSG00000179935	NA	LINC00652
ENSG00000180259	149830	PRNT
ENSG00000182621	23236	PLCB1
ENSG00000185019	22888	UBOX5
ENSG00000185052	57419	SLC24A3
ENSG00000188559	57186	RALGAPA2
ENSG00000197586	955	ENTPD6
ENSG00000198053	140885	SIRPA
ENSG00000198171	65992	DDRGK1
ENSG00000198326	100288797	TMEM239
ENSG00000199024	406896	MIR103A2
ENSG00000199509	NA	RNA5SP477
ENSG00000199570	NA	RNU6-228P
ENSG00000199719	NA	RN7SKP74
ENSG00000199803	NA	RNU6-1159P
ENSG00000200208	NA	Y_RNA
ENSG00000200231	NA	RNU1-23P
ENSG00000200313	NA	RNA5-8SP7
ENSG00000200494	NA	Y_RNA
ENSG00000201180	NA	RNU6-115P
ENSG00000201294	NA	RNU6-1019P
ENSG00000201346	NA	U3
ENSG00000201348	26767	RNU105B
ENSG00000201527	NA	RNA5SP478
ENSG00000201728	NA	RNA5SP479
ENSG00000202260	NA	RN7SKP69
ENSG00000202380	NA	RNU1-55P
ENSG00000202414	NA	Y_RNA
ENSG00000204556	NA	
ENSG00000204658	NA	CST9LP2
ENSG00000204662	NA	CST9LP1
ENSG00000204663	164380	CST13P
ENSG00000204684	284788	
ENSG00000205181	149837	LINC00654
ENSG00000205300	NA	
ENSG00000207282	NA	Y_RNA
ENSG00000207305	NA	Y_RNA
ENSG00000207355	NA	RNU6-1257P
ENSG00000207380	NA	Y_RNA
ENSG00000212165	NA	U3
ENSG00000212232	692086	SNORD17
ENSG00000212247	NA	RNU6-278P
ENSG00000212498	692201	SNORD86
ENSG00000212517	NA	
ENSG00000212536	NA	RNA5SP474
ENSG00000212555	NA	RNU6-192P
ENSG00000213384	NA	EIF4E2P1
ENSG00000213742	102724826	ZNF337-AS1
ENSG00000213882	NA	CYB5AP4
ENSG00000213950	NA	RPS10P2
ENSG00000214535	NA	RPS15AP1
ENSG00000214612	NA	RPS19P1
ENSG00000214835	NA	RPL23AP6
ENSG00000215063	NA	RPL21P2
ENSG00000215251	60493	FASTKD5
ENSG00000215305	64601	VPS16
ENSG00000215553	NA	KRT18P3
ENSG00000215586	NA	
ENSG00000215589	NA	KANK1P1
ENSG00000217809	NA	FAT1P1
ENSG00000218902	NA	PTMAP3
ENSG00000220540	NA	
ENSG00000221116	692213	SNORD110
ENSG00000221806	NA	RNU6ATAC34P
ENSG00000222281	NA	RN7SKP111
ENSG00000222500	NA	RNA5SP475
ENSG00000223128	NA	RN7SKP140
ENSG00000223750	NA	SIRPB3P
ENSG00000224274	NA	ENSAP1
ENSG00000224711	NA	LINC01706
ENSG00000224961	NA	LINC01752
ENSG00000225022	NA	UBE2D3P1
ENSG00000225056	NA	
ENSG00000225069	NA	
ENSG00000225116	NA	
ENSG00000225127	105372556	LINC00237
ENSG00000225170	NA	
ENSG00000225181	NA	
ENSG00000225280	NA	
ENSG00000225321	101929663	LINC01427
ENSG00000225344	NA	
ENSG00000225417	NA	
ENSG00000225419	NA	RPL21P3
ENSG00000225479	100874337	PLCB1-IT1
ENSG00000225622	NA	PPIAP17
ENSG00000225640	101929207	LINC01729
ENSG00000225803	NA	MRPS11P1
ENSG00000225831	NA	RPS18P1
ENSG00000225956	NA	
ENSG00000225988	101929329	LAMP5-AS1
ENSG00000226203	101926955	LINC01733
ENSG00000226217	NA	RPL19P1
ENSG00000226229	NA	RPLP0P1
ENSG00000226262	NA	PHKBP1
ENSG00000226263	NA	ISM1-AS1
ENSG00000226344	NA	CST12P
ENSG00000226405	NA	
ENSG00000226465	NA	
ENSG00000226572	26792	SNORD57
ENSG00000226608	NA	FTLP3
ENSG00000226632	NA	UBE2V1P1
ENSG00000226644	NA	
ENSG00000226875	NA	ZNF877P
ENSG00000226948	NA	RPS4XP2
ENSG00000226995	100507629	LINC00658
ENSG00000227063	NA	RPL41P1
ENSG00000227195	284801	MIR663AHG
ENSG00000227343	NA	RPL15P1
ENSG00000227379	NA	PPIAP2
ENSG00000227563	NA	RNF11P2
ENSG00000227663	NA	RPL7P2
ENSG00000227693	NA	GSTM3P1
ENSG00000227906	NA	SNAP25-AS1
ENSG00000227927	140848	MACROD2-IT1
ENSG00000228210	NA	
ENSG00000228293	NA	
ENSG00000228422	NA	LINC00687
ENSG00000228438	NA	
ENSG00000228476	NA	CSTP1
ENSG00000228482	NA	LINC01713
ENSG00000228539	NA	
ENSG00000228593	NA	CFTRP1
ENSG00000228604	NA	
ENSG00000228809	NA	
ENSG00000228888	101929265	LINC01428
ENSG00000228935	NA	
ENSG00000229262	NA	
ENSG00000229500	NA	RPL17P1
ENSG00000229539	NA	PANK2-AS1
ENSG00000229686	26793	SNORD56
ENSG00000229766	NA	
ENSG00000229876	101929244	CASC20
ENSG00000230010	NA	
