ensembl_gene_id	entrezgene_id	external_gene_name
ENSMUSG00000046415	NA	B430212C06Rik
ENSMUSG00000046487	NA	Mospd4
ENSMUSG00000046610	319888	Oacyl
ENSMUSG00000046668	67393	Cxxc5
ENSMUSG00000046727	66060	Cystm1
ENSMUSG00000046886	66758	Zfp474
ENSMUSG00000047033	93886	Pcdhb15
ENSMUSG00000047259	17202	Mc4r
ENSMUSG00000047307	93884	Pcdhb13
ENSMUSG00000047910	93887	Pcdhb16
ENSMUSG00000048188	NA	Gm8181
ENSMUSG00000048347	93889	Pcdhb18
ENSMUSG00000048799	225523	Cep120
ENSMUSG00000048875	67365	Pudp
ENSMUSG00000049173	170947	Myoz3
ENSMUSG00000050304	83885	Slc25a2
ENSMUSG00000050875	225583	Minar2
ENSMUSG00000051050	433178	Spink14
ENSMUSG00000051242	93880	Pcdhb9
ENSMUSG00000051316	24074	Taf7
ENSMUSG00000051375	75599	Pcdh1
ENSMUSG00000051401	383348	Kctd16
ENSMUSG00000051439	12475	Cd14
ENSMUSG00000051486	93882	Pcdhb11
ENSMUSG00000051599	93873	Pcdhb2
ENSMUSG00000051663	93872	Pcdhb1
ENSMUSG00000051678	93877	Pcdhb6
ENSMUSG00000051732	18459	Pabpc2
ENSMUSG00000052026	240332	Slc6a7
ENSMUSG00000052102	26384	Gnpda1
ENSMUSG00000052713	269023	Zfp608
ENSMUSG00000052928	269037	Ctif
ENSMUSG00000053441	240322	Adamts19
ENSMUSG00000053477	21413	Tcf4
ENSMUSG00000053624	14625	Gykl1
ENSMUSG00000053644	110695	Aldh7a1
ENSMUSG00000053729	77424	Spinkl
ENSMUSG00000053846	16891	Lipg
ENSMUSG00000053861	NA	Gm9925
ENSMUSG00000054008	15531	Ndst1
ENSMUSG00000054072	60440	Iigp1
ENSMUSG00000054477	140492	Kcnn2
ENSMUSG00000054589	225609	Gm9949
ENSMUSG00000055095	433180	Spink6
ENSMUSG00000055561	72432	Spink5
ENSMUSG00000056130	225471	Ticam2
ENSMUSG00000056671	77619	Prelid2
ENSMUSG00000056812	20451	St8sia3
ENSMUSG00000056849	NA	Gm16415
ENSMUSG00000057561	13664	Eif1a
ENSMUSG00000057719	269016	Sh3rf2
ENSMUSG00000058152	78923	Chsy3
ENSMUSG00000058925	75444	Ccdc192
ENSMUSG00000059040	433182	Eno1b
ENSMUSG00000059455	69401	Plac8l1
ENSMUSG00000060096	NA	Amd-ps3
ENSMUSG00000060201	408198	Spink7
ENSMUSG00000060275	100042150	Nrg2
ENSMUSG00000060450	56736	Rnf14
ENSMUSG00000060534	13176	Dcc
ENSMUSG00000061144	78242	Spink12
ENSMUSG00000062210	106869	Tnfaip8
ENSMUSG00000062328	319195	Rpl17
ENSMUSG00000062526	225651	Mppe1
ENSMUSG00000063388	NA	BC023105
ENSMUSG00000063514	NA	Gm6756
ENSMUSG00000063687	93876	Pcdhb5
ENSMUSG00000064036	71263	Mro
ENSMUSG00000064527	NA	Gm26438
ENSMUSG00000064647	NA	Gm23301
ENSMUSG00000064706	NA	Gm22508
ENSMUSG00000064844	NA	Gm26202
ENSMUSG00000064871	NA	Snord58b
ENSMUSG00000065145	NA	Vaultrc5
ENSMUSG00000065402	NA	Mir122
ENSMUSG00000065445	NA	Mir143
ENSMUSG00000065592	NA	Mir145a
ENSMUSG00000065922	NA	n-R5-8s1
ENSMUSG00000066475	NA	Gm10268
ENSMUSG00000068606	225594	Gm4841
ENSMUSG00000069372	629147	Ctxn3
ENSMUSG00000069376	NA	Gm5507
ENSMUSG00000069378	225518	Prdm6
ENSMUSG00000069379	NA	Gm4950
ENSMUSG00000069385	100042855	Gm10267
ENSMUSG00000071847	494504	Apcdd1
ENSMUSG00000071855	240261	Ccdc112
ENSMUSG00000071856	328949	Mcc
ENSMUSG00000071858	225443	Gm94
ENSMUSG00000073542	225659	Cep76
ENSMUSG00000073551	100038417	Spink13
ENSMUSG00000073554	NA	Gm6960
ENSMUSG00000073555	240327	Gm4951
ENSMUSG00000073563	70425	Csnk1g3
ENSMUSG00000073565	71373	Prr16
ENSMUSG00000073568	381142	Arl14epl
ENSMUSG00000073569	NA	Gm10540
ENSMUSG00000073572	NA	Gm10542
ENSMUSG00000073573	433181	Spink11
ENSMUSG00000073574	332309	Grxcr2
ENSMUSG00000073590	NA	3222401L13Rik
ENSMUSG00000073591	93893	Pcdhb22
ENSMUSG00000073594	NA	Gm10545
ENSMUSG00000076147	NA	Mir694
ENSMUSG00000076229	NA	Gm25594
ENSMUSG00000076941	NA	Gm22065
ENSMUSG00000077243	NA	Gm23270
ENSMUSG00000077317	NA	Gm25785
ENSMUSG00000079608	170461	Stard6
ENSMUSG00000079614	72124	Seh1l
ENSMUSG00000080529	NA	Gm23882
ENSMUSG00000080635	NA	Gm25509
ENSMUSG00000080671	NA	Gm23335
ENSMUSG00000080779	NA	Gm8731
ENSMUSG00000081773	NA	Gm8302
ENSMUSG00000082287	NA	Gm15333
ENSMUSG00000083766	NA	Gm15335
ENSMUSG00000084521	NA	Gm24183
ENSMUSG00000084642	NA	Gm24384
ENSMUSG00000084948	NA	1700061H18Rik
ENSMUSG00000084959	NA	4933407I08Rik
ENSMUSG00000085055	NA	Gm15958
ENSMUSG00000085172	NA	Gm6542
ENSMUSG00000085289	NA	Gm15337
ENSMUSG00000085800	NA	1700066O22Rik
ENSMUSG00000085939	NA	Cd63-ps
ENSMUSG00000085977	NA	Gm5970
ENSMUSG00000086128	NA	St8sia3os
ENSMUSG00000086312	NA	Gm15336
ENSMUSG00000086333	NA	1700120E14Rik
ENSMUSG00000086600	NA	C030005K06Rik
ENSMUSG00000086607	NA	4930511M06Rik
ENSMUSG00000086824	NA	4930448D08Rik
ENSMUSG00000086991	NA	Gm15334
ENSMUSG00000087020	NA	Gm16283
ENSMUSG00000087597	NA	Gm15345
ENSMUSG00000087746	NA	Gm25150
ENSMUSG00000087857	NA	Gm22791
ENSMUSG00000087957	NA	Gm22560
ENSMUSG00000088144	NA	Gm24559
ENSMUSG00000088166	NA	Gm23536
ENSMUSG00000088187	NA	Gm50110
ENSMUSG00000088227	NA	Gm22597
ENSMUSG00000088304	NA	Gm24504
ENSMUSG00000088384	NA	Gm24690
ENSMUSG00000088440	NA	Gm23555
ENSMUSG00000088493	NA	Gm24401
ENSMUSG00000088611	NA	Gm22483
ENSMUSG00000088617	NA	Gm22484
ENSMUSG00000088649	NA	Gm26262
ENSMUSG00000088656	NA	Gm24848
ENSMUSG00000088659	NA	Gm24845
ENSMUSG00000088689	NA	Scarna17
ENSMUSG00000088726	NA	Gm22210
ENSMUSG00000088732	NA	Gm23894
ENSMUSG00000088753	NA	Gm24900
ENSMUSG00000088776	NA	Gm26038
ENSMUSG00000088804	NA	Gm24076
ENSMUSG00000088898	NA	Gm22515
ENSMUSG00000088904	NA	Gm25440
ENSMUSG00000089095	NA	Gm25660
ENSMUSG00000089125	NA	Gm26403
ENSMUSG00000089156	NA	Gm23581
ENSMUSG00000089235	NA	Gm23119
ENSMUSG00000089285	NA	Gm26028
ENSMUSG00000089296	NA	Gm23205
ENSMUSG00000089387	NA	Gm24679
ENSMUSG00000089541	NA	Gm25834
ENSMUSG00000089983	NA	2010320O07Rik
ENSMUSG00000090263	NA	D730045A05Rik
ENSMUSG00000090264	108112	Eif4ebp3
ENSMUSG00000090942	240328	F830016B08Rik
ENSMUSG00000091519	664805	Skor2
ENSMUSG00000091695	NA	Gm17669
ENSMUSG00000091842	NA	Gm16490
ENSMUSG00000091896	56550	Ube2d2a
ENSMUSG00000091957	NA	Rps2-ps10
ENSMUSG00000092569	NA	Gm20544
ENSMUSG00000092702	NA	Gm24514
ENSMUSG00000092819	NA	Gm23639
ENSMUSG00000092866	NA	Gm25476
ENSMUSG00000092887	NA	Snord53
ENSMUSG00000092935	NA	Gm22697
ENSMUSG00000092979	NA	Gm25069
ENSMUSG00000093026	NA	Gm25301
ENSMUSG00000093158	NA	Gm25036
ENSMUSG00000093208	NA	Gm27325
ENSMUSG00000093274	NA	Gm26235
ENSMUSG00000093283	NA	Gm22567
ENSMUSG00000093289	NA	Snord92
ENSMUSG00000093327	NA	Mir5107
ENSMUSG00000093342	NA	Gm26119
ENSMUSG00000093444	NA	Vmn1r-ps152
ENSMUSG00000093460	NA	Six3os1
ENSMUSG00000093716	NA	Gm19815
ENSMUSG00000093774	NA	Vmn1r-ps151
ENSMUSG00000093922	NA	Rpl36-ps4
ENSMUSG00000094111	NA	Nutf2-ps2
ENSMUSG00000094137	NA	Gm22264
ENSMUSG00000094153	NA	Gm8807
ENSMUSG00000094256	NA	Rpl21-ps7
ENSMUSG00000094292	NA	Gm23610
ENSMUSG00000094306	NA	Gm24924
ENSMUSG00000094334	NA	Fabp5l2
ENSMUSG00000094390	NA	Gm23400
ENSMUSG00000094473	NA	Gm25935
ENSMUSG00000094901	NA	Gm23576
ENSMUSG00000095035	NA	Gm22346
ENSMUSG00000095150	NA	Rps19-ps13
ENSMUSG00000095193	100044193	Gm20939
ENSMUSG00000095233	NA	Gm26378
ENSMUSG00000095419	NA	Gm14328
ENSMUSG00000095437	NA	Gm23606
ENSMUSG00000095438	NA	Mir133a-1hg
ENSMUSG00000095482	NA	Gm25739
ENSMUSG00000095541	NA	Gm24617
ENSMUSG00000095604	NA	Gm23424
ENSMUSG00000095614	NA	Gm6291
ENSMUSG00000095616	NA	Gm26244
ENSMUSG00000095624	NA	Gm23947
ENSMUSG00000095685	NA	Gm23283
ENSMUSG00000095729	NA	Gm23649
ENSMUSG00000095778	NA	Gm23016
ENSMUSG00000095972	NA	Gm23512
ENSMUSG00000096288	NA	Gm22251
ENSMUSG00000096341	NA	Gm22886
ENSMUSG00000096415	NA	Gm24722
ENSMUSG00000096528	NA	G430049J08Rik
ENSMUSG00000096699	NA	Rps19-ps4
ENSMUSG00000096804	NA	Gm23411
ENSMUSG00000096863	NA	Gm22259
ENSMUSG00000096934	NA	Gm26658
ENSMUSG00000096948	NA	Gm4221
ENSMUSG00000096982	NA	Redrum
ENSMUSG00000097043	NA	Gm10556
ENSMUSG00000097047	NA	1110020A21Rik
ENSMUSG00000097080	NA	1700086O06Rik
ENSMUSG00000097222	NA	Gata6os
ENSMUSG00000097254	NA	C430042M11Rik
ENSMUSG00000097302	NA	1700034B16Rik
ENSMUSG00000097324	NA	Carmn
ENSMUSG00000097330	NA	Gm26672
ENSMUSG00000097363	NA	Gm26717
ENSMUSG00000097387	NA	4930563E18Rik
ENSMUSG00000097413	NA	A830052D11Rik
ENSMUSG00000097430	NA	Gm10544
ENSMUSG00000097440	NA	Gm6277
ENSMUSG00000097546	NA	Gm26749
ENSMUSG00000097610	NA	A930012L18Rik
ENSMUSG00000097641	NA	Gm26865
ENSMUSG00000097676	NA	Gm26612
ENSMUSG00000097710	NA	2310026I22Rik
ENSMUSG00000097712	NA	Gm10532
ENSMUSG00000097746	NA	Gm6225
ENSMUSG00000097748	NA	Gm26533
ENSMUSG00000097755	NA	2010110K18Rik
ENSMUSG00000097803	NA	Rpl31-ps16
ENSMUSG00000097835	NA	Gm26910
ENSMUSG00000097888	NA	Gm26682
ENSMUSG00000097891	100042074	Gm3650
ENSMUSG00000097897	NA	Rpl31-ps25
ENSMUSG00000097907	NA	Raxos1
ENSMUSG00000097926	NA	Gm26575
ENSMUSG00000097965	NA	Gm5839
ENSMUSG00000097980	NA	Gm26972
ENSMUSG00000098090	NA	2700099C18Rik
ENSMUSG00000098114	NA	Gm26957
ENSMUSG00000098121	NA	Gm27038
ENSMUSG00000098122	NA	Gm27039
ENSMUSG00000098193	NA	Gm26963
ENSMUSG00000098235	NA	Gm7497
ENSMUSG00000098252	NA	Mir6361
ENSMUSG00000098323	NA	Gm27275
ENSMUSG00000098438	NA	Gm27178
ENSMUSG00000098607	NA	Mir6360
ENSMUSG00000098740	NA	Gm27475
ENSMUSG00000098775	NA	Gm27435
ENSMUSG00000098828	NA	Gm27283
ENSMUSG00000098920	NA	Gm27427
ENSMUSG00000099014	NA	Gm27359
ENSMUSG00000099159	NA	Gm27801
ENSMUSG00000099317	NA	Gm27610
ENSMUSG00000099332	NA	Gm27502
ENSMUSG00000099635	NA	Gm28528
ENSMUSG00000099663	NA	Gm29201
ENSMUSG00000099798	NA	Gm29168
ENSMUSG00000100090	NA	Gm29199
ENSMUSG00000100154	NA	Gm29052
ENSMUSG00000100345	NA	Gm29418
ENSMUSG00000100738	NA	2010106C02Rik
ENSMUSG00000100847	NA	Gm28676
ENSMUSG00000101320	NA	Gm28529
ENSMUSG00000101406	NA	Gm29200
ENSMUSG00000102496	NA	Gm36989
ENSMUSG00000103015	NA	Gm37549
ENSMUSG00000103075	NA	Gm38109
ENSMUSG00000103091	NA	Gm37555
ENSMUSG00000103138	NA	Gm2238
ENSMUSG00000103172	NA	Gm37148
ENSMUSG00000104863	NA	Gm49347
ENSMUSG00000105064	NA	Gm44345
ENSMUSG00000105477	NA	Gm47307
ENSMUSG00000105513	NA	Gm44409
ENSMUSG00000105743	NA	Mir1949
ENSMUSG00000106348	NA	Mir1a-2
ENSMUSG00000001750	27060	Tcirg1
ENSMUSG00000003680	225895	Taf6l
ENSMUSG00000004054	26403	Map3k11
ENSMUSG00000005986	68423	Ankrd13d
ENSMUSG00000006456	56275	Rbm14
ENSMUSG00000006457	11474	Actn3
ENSMUSG00000006463	70605	Zdhhc24
ENSMUSG00000006464	52028	Bbs1
ENSMUSG00000007338	18120	Mrpl49
ENSMUSG00000010095	17254	Slc3a2
ENSMUSG00000010097	53319	Nxf1
ENSMUSG00000010110	56389	Stx5a
ENSMUSG00000010663	76267	Fads1
ENSMUSG00000023066	246102	Rttn
ENSMUSG00000024548	240427	Setbp1
ENSMUSG00000024552	27411	Slc14a2
ENSMUSG00000024553	14427	Galr1
ENSMUSG00000024565	20689	Sall3
ENSMUSG00000024566	50771	Atp9b
ENSMUSG00000024570	68731	Rbfa
ENSMUSG00000024571	27366	Gm16286
ENSMUSG00000024614	67988	Tmx3
ENSMUSG00000024644	66054	Cndp2
ENSMUSG00000024645	67105	Timm21
ENSMUSG00000024646	109672	Cyb5a
ENSMUSG00000024647	12405	Cbln2
ENSMUSG00000024650	18399	Slc22a6
ENSMUSG00000024653	22287	Scgb1a1
ENSMUSG00000024654	66514	Asrgl1
ENSMUSG00000024658	NA	Gm9750
ENSMUSG00000024660	16319	Incenp
ENSMUSG00000024661	14319	Fth1
ENSMUSG00000024663	74760	Rab3il1
ENSMUSG00000024664	60527	Fads3
ENSMUSG00000024665	56473	Fads2
ENSMUSG00000024666	72982	Tmem138
ENSMUSG00000024667	68642	Tmem216
ENSMUSG00000024668	66072	Sdhaf2
ENSMUSG00000024669	12507	Cd5
ENSMUSG00000024670	12511	Cd6
ENSMUSG00000024672	109225	Ms4a7
ENSMUSG00000024673	12482	Ms4a1
ENSMUSG00000024675	64380	Ms4a4c
ENSMUSG00000024677	69774	Ms4a6b
ENSMUSG00000024678	66607	Ms4a4d
ENSMUSG00000024679	68774	Ms4a6d
ENSMUSG00000024680	14126	Ms4a2
ENSMUSG00000024681	170813	Ms4a3
ENSMUSG00000024682	14603	Cblif
ENSMUSG00000024683	94063	Mrpl16
ENSMUSG00000024687	76303	Osbp
ENSMUSG00000024728	69416	Ms4a19
ENSMUSG00000024729	69369	Ms4a20
ENSMUSG00000024730	64381	Ms4a8a
ENSMUSG00000024731	69826	Ms4a10
ENSMUSG00000024732	108673	Ccdc86
ENSMUSG00000024734	22786	Zp1
ENSMUSG00000024735	28000	Prpf19
ENSMUSG00000024736	98170	Tmem132a
ENSMUSG00000024737	65221	Slc15a3
ENSMUSG00000024738	58803	Pga5
ENSMUSG00000024740	13194	Ddb1
ENSMUSG00000024742	14156	Fen1
ENSMUSG00000024743	54525	Syt7
ENSMUSG00000024757	207151	Slc22a19
ENSMUSG00000024758	20168	Rtn3
ENSMUSG00000024759	109168	Atl3
ENSMUSG00000024761	NA	Gm16437
ENSMUSG00000024764	70999	Naa40
ENSMUSG00000024767	107260	Otub1
ENSMUSG00000024769	240505	Cdc42bpg
ENSMUSG00000024772	13660	Ehd1
ENSMUSG00000024773	329015	Atg2a
ENSMUSG00000024777	225849	Ppp2r5b
ENSMUSG00000024784	170458	Gpha2
ENSMUSG00000024786	622554	Majin
ENSMUSG00000024787	69024	Snx15
ENSMUSG00000024790	66406	Sac3d1
ENSMUSG00000024791	67849	Cdca5
ENSMUSG00000024792	81909	Zfpl1
ENSMUSG00000024797	68505	Vps51
ENSMUSG00000024799	73166	Tm7sf2
ENSMUSG00000024807	74126	Syvn1
ENSMUSG00000024816	67457	Frmd8
ENSMUSG00000024818	107375	Slc25a45
ENSMUSG00000024824	19367	Rad9a
ENSMUSG00000024826	19708	Dpf2
ENSMUSG00000024829	353242	Mrpl21
ENSMUSG00000024830	58988	Rps6kb2
ENSMUSG00000024831	20589	Ighmbp2
ENSMUSG00000024833	18969	Pola2
ENSMUSG00000024835	23789	Coro1b
ENSMUSG00000024841	69860	Eif1ad
ENSMUSG00000024842	73660	Cabp4
ENSMUSG00000024843	12660	Chka
ENSMUSG00000024844	23825	Banf1
ENSMUSG00000024845	66990	Tmem134
ENSMUSG00000024846	73720	Cst6
ENSMUSG00000024847	11632	Aip
ENSMUSG00000024851	18739	Pitpnm1
ENSMUSG00000024853	319322	Sf3b2
ENSMUSG00000024854	69745	Pold4
ENSMUSG00000024855	107975	Pacs1
ENSMUSG00000024856	52004	Cdk2ap2
ENSMUSG00000024857	29866	Cabp2
ENSMUSG00000024858	110355	Grk2
ENSMUSG00000024862	16594	Klc2
ENSMUSG00000024866	71670	Acy3
ENSMUSG00000024869	NA	Gm49405
ENSMUSG00000024870	76308	Rab1b
ENSMUSG00000024871	60425	Doc2g
ENSMUSG00000024873	12794	Cnih2
ENSMUSG00000024875	68090	Yif1a
ENSMUSG00000024883	225870	Rin1
ENSMUSG00000024885	67689	Aldh3b1
ENSMUSG00000024889	19671	Rce1
ENSMUSG00000024891	13340	Slc29a2
ENSMUSG00000024892	18563	Pcx
ENSMUSG00000024900	12894	Cpt1a
ENSMUSG00000024901	240518	Peli3
ENSMUSG00000024902	66419	Mrpl11
ENSMUSG00000024905	17771	Tesmin
ENSMUSG00000024906	71711	Mus81
ENSMUSG00000024907	14419	Gal
ENSMUSG00000024908	52036	Ppp6r3
ENSMUSG00000024909	58859	Efemp2
ENSMUSG00000024910	13041	Ctsw
ENSMUSG00000024911	58249	Fibp
ENSMUSG00000024912	14283	Fosl1
ENSMUSG00000024913	16973	Lrp5
ENSMUSG00000024914	66556	Drap1
ENSMUSG00000024922	18426	Ovol1
ENSMUSG00000024925	68209	Rnaseh2c
ENSMUSG00000024926	81601	Kat5
ENSMUSG00000024927	19697	Rela
ENSMUSG00000024936	16530	Kcnk7
ENSMUSG00000024937	114601	Ehbp1l1
ENSMUSG00000024939	17826	Fam89b
ENSMUSG00000024940	16998	Ltbp3
ENSMUSG00000024941	78891	Scyl1
ENSMUSG00000024942	12333	Capn1
ENSMUSG00000024944	56327	Arl2
ENSMUSG00000024947	17283	Men1
ENSMUSG00000024948	26412	Map4k2
ENSMUSG00000024949	22668	Sf1
ENSMUSG00000024952	56613	Rps6ka4
ENSMUSG00000024953	54683	Prdx5
ENSMUSG00000024955	26379	Esrra
ENSMUSG00000024957	16528	Kcnk4
ENSMUSG00000024958	107173	Gpr137
ENSMUSG00000024959	12015	Bad
ENSMUSG00000024960	18797	Plcb3
ENSMUSG00000024962	22340	Vegfb
ENSMUSG00000024963	57431	Dnajc4
ENSMUSG00000024965	108101	Fermt3
ENSMUSG00000024966	20867	Stip1
ENSMUSG00000024968	104383	Rcor2
ENSMUSG00000024969	13728	Mark2
ENSMUSG00000024970	68229	Spindoc
ENSMUSG00000024972	56072	Lgals12
ENSMUSG00000024973	66727	Plaat5
ENSMUSG00000025420	71206	Katnal2
ENSMUSG00000025421	76987	Hdhd2
ENSMUSG00000025423	17344	Pias2
ENSMUSG00000025425	225742	St8sia5
ENSMUSG00000025427	225743	Rnf165
ENSMUSG00000025428	11946	Atp5a1
ENSMUSG00000025429	19201	Pstpip2
ENSMUSG00000032648	19309	Pygm
ENSMUSG00000032773	12669	Chrm1
ENSMUSG00000032818	240411	Loxhd1
ENSMUSG00000032946	19395	Rasgrp2
ENSMUSG00000033016	18018	Nfatc1
ENSMUSG00000033323	67655	Ctdp1
ENSMUSG00000033760	66704	Rbm4b
ENSMUSG00000033768	18190	Nrxn2
ENSMUSG00000034006	66943	Slc66a2
ENSMUSG00000034028	225825	Cd226
ENSMUSG00000034108	12460	Ccs
ENSMUSG00000034117	14764	Ptgdr2
ENSMUSG00000034371	225913	Tkfc
ENSMUSG00000034391	50764	Fbxo15
ENSMUSG00000034445	225912	Cyb561a3
ENSMUSG00000034616	245857	Ssh3
ENSMUSG00000034659	68539	Tmem109
ENSMUSG00000034820	269061	Cpsf7
ENSMUSG00000035179	67752	Ppp1r32
ENSMUSG00000035372	72056	1810055G02Rik
ENSMUSG00000035735	269060	Dagla
ENSMUSG00000035885	12868	Cox8a
ENSMUSG00000036098	225908	Myrf
ENSMUSG00000036278	107227	Macrod1
ENSMUSG00000036372	69038	Tmem258
ENSMUSG00000036908	54445	Unc93b1
ENSMUSG00000037263	73458	Aldh3b3
ENSMUSG00000037349	68323	Nudt22
ENSMUSG00000037418	24115	Best1
ENSMUSG00000037451	381203	Slc22a20
ENSMUSG00000037477	109575	Tbx10
ENSMUSG00000037916	17995	Ndufv1
ENSMUSG00000038155	14869	Gstp2
ENSMUSG00000038274	14109	Fau
ENSMUSG00000038498	225865	Catsper1
ENSMUSG00000038812	67674	Trmt112
ENSMUSG00000039148	20227	Sart1
ENSMUSG00000039330	78306	Tsga10ip
ENSMUSG00000039699	74481	Batf2
ENSMUSG00000039840	100502841	Epg5
ENSMUSG00000040247	108995	Tbc1d10c
ENSMUSG00000040385	19045	Ppp1ca
ENSMUSG00000040663	56708	Clcf1
ENSMUSG00000041258	329002	Zfp236
ENSMUSG00000041488	20908	Stx3
ENSMUSG00000041607	17196	Mbp
ENSMUSG00000041840	225745	Haus1
ENSMUSG00000041845	11854	Rhod
ENSMUSG00000041857	170834	Oosp1
ENSMUSG00000042041	69861	2010003K11Rik
ENSMUSG00000042729	107071	Wdr74
ENSMUSG00000043488	NA	Frmd8os
ENSMUSG00000043789	71768	Vwce
ENSMUSG00000044390	332359	Tigd3
ENSMUSG00000044724	269053	Gpr152
ENSMUSG00000044994	258805	Olfr1426
ENSMUSG00000045045	225875	Lrfn4
ENSMUSG00000045098	225888	Kmt5b
ENSMUSG00000045664	104252	Cdc42ep2
ENSMUSG00000045826	19265	Ptprcap
ENSMUSG00000045903	225872	Npas4
ENSMUSG00000046139	225929	Patl1
ENSMUSG00000046982	110796	Tshz1
ENSMUSG00000047379	108902	B4gat1
ENSMUSG00000047423	107242	AI837181
ENSMUSG00000047466	212163	8030462N17Rik
ENSMUSG00000047656	107328	Trpt1
ENSMUSG00000047658	545276	Gal3st3
ENSMUSG00000047733	433215	Tmem262
ENSMUSG00000047787	396184	Flrt1
ENSMUSG00000047810	78317	Ccdc88b
ENSMUSG00000047992	240479	Dipk1c
ENSMUSG00000048292	258938	Olfr1417
ENSMUSG00000048410	240476	Zfp407
ENSMUSG00000048832	107305	Vps37c
ENSMUSG00000049090	225791	Zadh2
ENSMUSG00000049303	171180	Syt12
ENSMUSG00000049562	381201	Ap5b1
ENSMUSG00000050321	246317	Neto1
ENSMUSG00000050623	67077	Catsperz
ENSMUSG00000051133	NA	Gm6293
ENSMUSG00000051548	NA	Gm6365
ENSMUSG00000052188	NA	Gm14964
ENSMUSG00000052562	319800	Slc22a30
ENSMUSG00000053080	108899	2700081O15Rik
ENSMUSG00000053303	236149	Slc22a26
ENSMUSG00000053950	240442	Adnp2
ENSMUSG00000054523	269063	Ms4a5
ENSMUSG00000054611	225876	Kdm2a
ENSMUSG00000054874	104401	Pcnx3
ENSMUSG00000054999	381204	Naaladl1
ENSMUSG00000055895	225922	Oosp2
ENSMUSG00000055933	225923	Oosp3
ENSMUSG00000056153	54607	Socs6
ENSMUSG00000056162	338403	Cndp1
ENSMUSG00000056185	225861	Snx32
ENSMUSG00000056201	12631	Cfl1
ENSMUSG00000056214	93737	Pard6g
ENSMUSG00000056290	60361	Ms4a4b
ENSMUSG00000056481	70445	Cd248
ENSMUSG00000056612	18938	Ppp1r14b
ENSMUSG00000056629	14227	Fkbp2
ENSMUSG00000056629	114841036	Fkbp2
ENSMUSG00000056682	NA	4930465K10Rik
ENSMUSG00000056917	20469	Sipa1
ENSMUSG00000057130	27366	Txnl4a
ENSMUSG00000057240	73466	Ms4a13
ENSMUSG00000058216	225884	Gstp3
ENSMUSG00000058470	666926	Gm8369
ENSMUSG00000058625	NA	Gm17383
ENSMUSG00000058881	329003	Zfp516
ENSMUSG00000059336	108052	Slc14a1
ENSMUSG00000059734	225887	Ndufs8
ENSMUSG00000059852	240444	Kcng2
ENSMUSG00000060556	258227	Olfr1418
ENSMUSG00000060675	225845	Plaat3
ENSMUSG00000060803	14870	Gstp1
ENSMUSG00000060878	258405	Olfr1420
ENSMUSG00000061451	381199	Tmem151a
ENSMUSG00000061684	NA	Rpl21-ps8
ENSMUSG00000061742	20521	Slc22a12
ENSMUSG00000063590	434674	Slc22a28
ENSMUSG00000063796	19879	Slc22a8
ENSMUSG00000063904	75221	Dpp3
ENSMUSG00000064032	NA	Gm10143
ENSMUSG00000064400	NA	Gm23927
ENSMUSG00000064721	NA	Gm25855
ENSMUSG00000065087	NA	Snord22
ENSMUSG00000065280	NA	Gm24453
ENSMUSG00000065281	NA	Gm24452
ENSMUSG00000065305	NA	Gm23246
ENSMUSG00000065378	NA	Gm22744
ENSMUSG00000065392	NA	Gm25894
ENSMUSG00000065523	NA	Mir192
ENSMUSG00000065582	NA	Mir194-2
ENSMUSG00000065746	NA	Gm25005
ENSMUSG00000065782	NA	Gm22680
ENSMUSG00000067522	258677	Olfr76
ENSMUSG00000067524	258673	Olfr1428
ENSMUSG00000067525	258674	Olfr1427
ENSMUSG00000067526	258155	Olfr1425
ENSMUSG00000067528	258676	Olfr1424
ENSMUSG00000067529	258675	Olfr1423
ENSMUSG00000067545	257938	Olfr1419
ENSMUSG00000067555	NA	Gm10212
ENSMUSG00000067571	545279	Ms4a15
ENSMUSG00000067577	NA	A430093F15Rik
ENSMUSG00000067608	NA	Pcna-ps2
ENSMUSG00000067656	171405	Slc22a27
ENSMUSG00000067872	399599	Ccdc87
ENSMUSG00000067889	20743	Sptbn2
ENSMUSG00000069324	NA	Gm5096
ENSMUSG00000069833	66395	Ahnak
ENSMUSG00000070167	NA	Snora57
ENSMUSG00000071640	NA	Stxbp3-ps
ENSMUSG00000071644	67160	Eef1g
ENSMUSG00000071645	70044	Tut1
ENSMUSG00000071646	23942	Mta2
ENSMUSG00000071647	225898	Eml3
ENSMUSG00000071648	19881	Rom1
ENSMUSG00000071649	72727	B3gat3
ENSMUSG00000071650	14376	Ganab
ENSMUSG00000071652	109077	Ints5
ENSMUSG00000071653	66276	1810009A15Rik
ENSMUSG00000071654	107197	Uqcc3
ENSMUSG00000071655	225896	Ubxn1
ENSMUSG00000071656	68852	Lrrn4cl
ENSMUSG00000071657	14705	Bscl2
ENSMUSG00000071658	14704	Gng3
ENSMUSG00000071659	68693	Hnrnpul2
ENSMUSG00000071660	70387	Ttc9c
ENSMUSG00000071661	75291	Zbtb3
ENSMUSG00000071662	67710	Polr2g
ENSMUSG00000071691	381196	Gm960
ENSMUSG00000073514	623279	Dok6
ENSMUSG00000073529	NA	F830208F22Rik
ENSMUSG00000073532	NA	Gm7276
ENSMUSG00000075010	NA	AW112010
ENSMUSG00000075044	236293	Slc22a29
ENSMUSG00000075227	29805	Znhit2
